step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
66,TRANSFER,314.99,C27,3536.74,3221.74,C34,4247.83,4562.83,0,0
66,DEBIT,13.58,C33,572.24,558.66,C3,0.0,13.58,0,0
66,CASH_OUT,116.76,C30,3469.65,3352.89,C3,13.58,130.33,0,0
66,CASH_OUT,75.63,C6,324.62,248.99,C18,3755.04,3830.67,0,0
67,CASH_IN,53.89,C32,5297.32,5243.44,C30,3352.89,3406.78,0,0
67,CASH_IN,61.64,C4,4852.69,4791.04,C43,0.0,61.64,0,0
67,CASH_IN,61.64,C43,61.64,0.0,C24,17811.85,17873.49,0,0
67,CASH_IN,115.68,C50,5762.34,5646.66,C47,3238.66,3354.34,0,0
67,CASH_OUT,54.53,C9,6767.8,6713.26,C42,2364.99,2419.52,0,0
67,TRANSFER,113.86,C17,4817.56,4703.7,C26,6367.18,6481.05,0,0
67,DEBIT,206.41,C23,2742.66,2536.25,C2,432.84,639.25,0,0
67,CASH_IN,101.63,C50,5646.66,5545.03,C8,2369.41,2471.05,0,0
67,CASH_IN,120.28,C44,889.21,768.93,C33,558.66,678.94,0,0
67,TRANSFER,21.51,C7,634.65,613.14,C1,1027.56,1049.07,0,0
67,PAYMENT,573.66,C25,3213.51,2639.86,C14,6188.14,6761.8,0,0
67,CASH_IN,253.83,C50,5545.03,5291.19,C9,6713.26,6967.1,0,0
67,CASH_IN,115.08,C42,2419.52,2304.44,C48,25.15,140.23,0,0
67,CASH_IN,13.16,C25,2639.86,2626.7,C19,797.59,810.75,0,0
67,TRANSFER,142.95,C42,2304.44,2161.49,C17,4703.7,4846.65,0,0
67,TRANSFER,188.54,C18,3830.67,3642.12,C22,6605.3,6793.84,0,0
67,CASH_IN,109.62,C41,5962.03,5852.42,C37,231.25,340.86,0,0
67,CASH_OUT,4.83,C45,480.24,475.41,C8,2471.05,2475.88,0,0
67,CASH_OUT,449.94,C28,1530.0,1080.06,C31,667.53,1117.47,0,0
67,CASH_OUT,130.33,C3,130.33,0.0,C18,3642.12,3772.46,0,0
68,CASH_IN,96.07,C27,3221.74,3125.67,C3,0.0,96.07,0,0
68,PAYMENT,274.57,C42,2161.49,1886.92,C35,1298.7,1573.27,0,0
68,PAYMENT,20.36,C10,8971.89,8951.53,C1,1049.07,1069.43,0,0
68,CASH_IN,424.92,C12,4293.55,3868.63,C2,639.25,1064.18,0,0
68,PAYMENT,1.37,C29,4356.8,4355.43,C20,2920.14,2921.51,0,0
68,CASH_OUT,5.78,C33,678.94,673.16,C5,625.78,631.56,0,0
68,TRANSFER,340.86,C37,340.86,0.0,C5,631.56,972.43,0,0
68,PAYMENT,164.26,C29,4355.43,4191.18,C35,1573.27,1737.53,0,0
68,CASH_OUT,33.68,C37,0.0,0.0,C26,6481.05,6514.73,0,0
68,PAYMENT,298.73,C40,7550.97,7252.24,C22,6793.84,7092.58,0,0
68,PAYMENT,109.14,C27,3125.67,3016.54,C30,3406.78,3515.91,0,0
68,PAYMENT,681.77,C41,5852.42,5170.64,C18,3772.46,4454.23,0,0
68,CASH_OUT,140.23,C48,140.23,0.0,C18,4454.23,4594.45,0,0
68,CASH_OUT,189.06,C34,4562.83,4373.77,C44,768.93,957.99,0,0
68,PAYMENT,8.89,C39,872.9,864.02,C25,2626.7,2635.58,0,0
68,PAYMENT,111.7,C40,7252.24,7140.54,C31,1117.47,1229.17,0,0
68,CASH_IN,217.47,C22,7092.58,6875.11,C27,3016.54,3234.0,0,0
68,CASH_OUT,345.9,C38,6088.72,5742.82,C32,5243.44,5589.34,0,0
68,TRANSFER,122.52,C45,475.41,352.89,C20,2921.51,3044.04,0,0
68,PAYMENT,594.29,C49,1184.93,590.64,C9,6967.1,7561.39,0,0
69,DEBIT,176.47,C15,5813.81,5637.34,C44,957.99,1134.46,0,0
69,PAYMENT,199.21,C26,6514.73,6315.52,C35,1737.53,1936.73,0,0
69,CASH_OUT,21.16,C16,1516.35,1495.19,C29,4191.18,4212.34,0,0
69,CASH_OUT,44.48,C24,17873.49,17829.01,C28,1080.06,1124.55,0,0
69,DEBIT,78.86,C2,1064.18,985.32,C10,8951.53,9030.38,0,0
69,TRANSFER,364.09,C12,3868.63,3504.54,C17,4846.65,5210.73,0,0
69,PAYMENT,60.35,C23,2536.25,2475.9,C33,673.16,733.51,0,0
69,PAYMENT,665.67,C10,9030.38,8364.72,C16,1495.19,2160.85,0,0
69,CASH_IN,12.92,C22,6875.11,6862.19,C49,590.64,603.56,0,0
69,CASH_OUT,23.69,C10,8364.72,8341.03,C50,5291.19,5314.88,0,0
69,CASH_IN,55.49,C4,4791.04,4735.56,C1,1069.43,1124.92,0,0
69,PAYMENT,96.07,C3,96.07,0.0,C16,2160.85,2256.92,0,0
69,TRANSFER,71.87,C29,4212.34,4140.47,C32,5589.34,5661.21,0,0
69,CASH_OUT,2.9,C34,4373.77,4370.86,C6,248.99,251.9,0,0
69,CASH_IN,33.71,C16,2256.92,2223.22,C14,6761.8,6795.5,0,0
69,CASH_IN,26.47,C38,5742.82,5716.36,C25,2635.58,2662.05,0,0
69,CASH_IN,125.89,C13,389.4,263.51,C49,603.56,729.45,0,0
69,CASH_IN,25.34,C28,1124.55,1099.21,C31,1229.17,1254.51,0,0
69,CASH_OUT,143.49,C45,352.89,209.4,C14,6795.5,6938.99,0,0
69,CASH_IN,131.65,C24,17829.01,17697.35,C14,6938.99,7070.64,0,0
70,CASH_OUT,116.44,C22,6862.19,6745.75,C33,733.51,849.95,0,0
70,CASH_OUT,3.72,C30,3515.91,3512.2,C16,2223.22,2226.93,0,0
70,PAYMENT,57.72,C16,2226.93,2169.22,C32,5661.21,5718.92,0,0
70,PAYMENT,286.86,C47,3354.34,3067.48,C28,1099.21,1386.07,0,0
70,PAYMENT,100.02,C50,5314.88,5214.87,C46,2668.23,2768.24,0,0
70,CASH_IN,220.87,C50,5214.87,4994.0,C10,8341.03,8561.9,0,0
70,TRANSFER,221.66,C37,0.0,0.0,C2,985.32,1206.98,0,0
70,TRANSFER,133.13,C9,7561.39,7428.26,C48,0.0,133.13,0,0
70,CASH_IN,116.48,C10,8561.9,8445.42,C35,1936.73,2053.22,0,0
70,PAYMENT,15.99,C13,263.51,247.52,C18,4594.45,4610.44,0,0
70,PAYMENT,613.14,C7,613.14,0.0,C40,7140.54,7753.68,0,0
70,PAYMENT,188.29,C20,3044.04,2855.75,C42,1886.92,2075.21,0,0
70,CASH_IN,23.29,C39,864.02,840.73,C38,5716.36,5739.64,0,0
70,CASH_IN,70.21,C49,729.45,659.24,C33,849.95,920.16,0,0
70,PAYMENT,116.16,C21,3230.71,3114.55,C2,1206.98,1323.14,0,0
70,TRANSFER,73.77,C11,2467.62,2393.85,C1,1124.92,1198.69,0,0
70,CASH_OUT,491.11,C29,4140.47,3649.36,C9,7428.26,7919.37,0,0
70,CASH_IN,53.46,C46,2768.24,2714.78,C32,5718.92,5772.39,0,0
70,DEBIT,199.17,C6,251.9,52.73,C37,0.0,199.17,0,0
70,CASH_OUT,438.15,C42,2075.21,1637.06,C38,5739.64,6177.8,0,0
71,CASH_OUT,89.86,C1,1198.69,1108.83,C34,4370.86,4460.72,0,0
71,CASH_IN,103.5,C14,7070.64,6967.14,C38,6177.8,6281.3,0,0
71,CASH_OUT,43.42,C13,247.52,204.1,C19,810.75,854.17,0,0
71,CASH_IN,22.64,C15,5637.34,5614.7,C19,854.17,876.8,0,0
71,DEBIT,300.84,C4,4735.56,4434.72,C44,1134.46,1435.3,0,0
71,CASH_OUT,172.06,C36,0.0,0.0,C35,2053.22,2225.28,0,0
71,TRANSFER,19.13,C2,1323.14,1304.01,C27,3234.0,3253.13,0,0
71,DEBIT,55.55,C16,2169.22,2113.67,C38,6281.3,6336.85,0,0
71,CASH_OUT,334.69,C12,3504.54,3169.86,C29,3649.36,3984.05,0,0
71,TRANSFER,80.5,C41,5170.64,5090.15,C1,1108.83,1189.32,0,0
71,CASH_IN,28.54,C29,3984.05,3955.51,C39,840.73,869.27,0,0
71,CASH_OUT,35.28,C1,1189.32,1154.04,C48,133.13,168.41,0,0
71,PAYMENT,80.06,C37,199.17,119.11,C6,52.73,132.79,0,0
71,PAYMENT,106.1,C17,5210.73,5104.64,C14,6967.14,7073.23,0,0
71,CASH_IN,346.22,C38,6336.85,5990.62,C31,1254.51,1600.74,0,0
71,PAYMENT,115.49,C41,5090.15,4974.66,C14,7073.23,7188.72,0,0
71,DEBIT,11.45,C46,2714.78,2703.34,C9,7919.37,7930.81,0,0
71,TRANSFER,130.78,C34,4460.72,4329.94,C47,3067.48,3198.26,0,0
71,DEBIT,5.23,C9,7930.81,7925.59,C22,6745.75,6750.98,0,0
71,CASH_IN,113.23,C18,4610.44,4497.22,C2,1304.01,1417.24,0,0
72,PAYMENT,4.38,C20,2855.75,2851.37,C50,4994.0,4998.38,0,0
72,CASH_OUT,671.73,C22,6750.98,6079.25,C27,3253.13,3924.86,0,0
72,CASH_IN,508.94,C32,5772.39,5263.45,C43,0.0,508.94,0,0
72,CASH_OUT,17.12,C37,119.11,102.0,C6,132.79,149.9,0,0
72,PAYMENT,28.14,C29,3955.51,3927.38,C34,4329.94,4358.08,0,0
72,CASH_IN,465.83,C20,2851.37,2385.54,C48,168.41,634.24,0,0
72,DEBIT,107.64,C50,4998.38,4890.74,C28,1386.07,1493.71,0,0
72,TRANSFER,104.2,C18,4497.22,4393.01,C11,2393.85,2498.05,0,0
72,CASH_OUT,411.21,C18,4393.01,3981.8,C20,2385.54,2796.75,0,0
72,CASH_IN,3.58,C41,4974.66,4971.08,C40,7753.68,7757.25,0,0
72,CASH_IN,358.08,C17,5104.64,4746.56,C24,17697.35,18055.44,0,0
72,CASH_IN,104.06,C40,7757.25,7653.2,C43,508.94,612.99,0,0
72,PAYMENT,187.75,C25,2662.05,2474.3,C11,2498.05,2685.8,0,0
72,PAYMENT,204.1,C13,204.1,0.0,C21,3114.55,3318.65,0,0
72,CASH_IN,70.86,C15,5614.7,5543.84,C42,1637.06,1707.92,0,0
72,PAYMENT,3.8,C9,7925.59,7921.78,C21,3318.65,3322.46,0,0
72,CASH_OUT,69.52,C43,612.99,543.47,C24,18055.44,18124.96,0,0
72,CASH_OUT,70.9,C24,18124.96,18054.06,C39,869.27,940.17,0,0
72,CASH_OUT,74.37,C18,3981.8,3907.43,C4,4434.72,4509.09,0,0
72,PAYMENT,308.94,C49,659.24,350.3,C42,1707.92,2016.86,0,0
73,PAYMENT,290.78,C18,3907.43,3616.65,C41,4971.08,5261.85,0,0
73,PAYMENT,31.37,C8,2475.88,2444.51,C22,6079.25,6110.61,0,0
73,CASH_OUT,92.85,C45,209.4,116.55,C33,920.16,1013.01,0,0
73,CASH_OUT,7.9,C28,1493.71,1485.81,C30,3512.2,3520.09,0,0
73,CASH_OUT,148.26,C1,1154.04,1005.79,C6,149.9,298.16,0,0
73,CASH_IN,96.38,C14,7188.72,7092.34,C44,1435.3,1531.69,0,0
73,CASH_IN,68.9,C33,1013.01,944.11,C31,1600.74,1669.64,0,0
73,TRANSFER,45.25,C26,6315.52,6270.27,C33,944.11,989.36,0,0
73,DEBIT,147.77,C9,7921.78,7774.02,C49,350.3,498.07,0,0
73,PAYMENT,199.89,C43,543.47,343.58,C24,18054.06,18253.95,0,0
73,CASH_IN,142.36,C20,2796.75,2654.39,C27,3924.86,4067.22,0,0
73,CASH_IN,175.89,C10,8445.42,8269.52,C32,5263.45,5439.34,0,0
73,PAYMENT,419.67,C13,0.0,0.0,C28,1485.81,1905.48,0,0
73,CASH_IN,66.76,C34,4358.08,4291.32,C46,2703.34,2770.09,0,0
73,CASH_IN,328.72,C13,0.0,0.0,C10,8269.52,8598.24,0,0
73,TRANSFER,183.22,C20,2654.39,2471.17,C41,5261.85,5445.07,0,0
73,CASH_OUT,500.57,C3,0.0,0.0,C43,343.58,844.14,0,0
73,CASH_OUT,155.5,C11,2685.8,2530.3,C45,116.55,272.05,0,0
73,PAYMENT,270.38,C8,2444.51,2174.13,C42,2016.86,2287.24,0,0
73,PAYMENT,80.1,C41,5445.07,5364.97,C14,7092.34,7172.45,0,0
74,PAYMENT,22.0,C22,6110.61,6088.62,C48,634.24,656.23,0,0
74,PAYMENT,283.63,C39,940.17,656.54,C42,2287.24,2570.87,0,0
74,CASH_IN,261.87,C42,2570.87,2309.0,C3,0.0,261.87,0,0
74,CASH_OUT,7.44,C34,4291.32,4283.88,C38,5990.62,5998.07,0,0
74,TRANSFER,146.45,C13,0.0,0.0,C3,261.87,408.32,0,0
74,PAYMENT,727.49,C1,1005.79,278.3,C21,3322.46,4049.95,0,0
74,PAYMENT,121.06,C5,972.43,851.37,C28,1905.48,2026.53,0,0
74,CASH_IN,184.43,C36,0.0,0.0,C28,2026.53,2210.96,0,0
74,CASH_IN,67.21,C4,4509.09,4441.87,C11,2530.3,2597.52,0,0
74,CASH_OUT,136.52,C25,2474.3,2337.78,C8,2174.13,2310.65,0,0
74,CASH_IN,3.58,C12,3169.86,3166.27,C23,2475.9,2479.49,0,0
74,CASH_IN,505.24,C46,2770.09,2264.86,C10,8598.24,9103.48,0,0
74,CASH_IN,16.62,C6,298.16,281.54,C38,5998.07,6014.69,0,0
74,PAYMENT,141.33,C36,0.0,0.0,C6,281.54,422.87,0,0
74,CASH_IN,287.94,C49,498.07,210.13,C7,0.0,287.94,0,0
74,TRANSFER,55.19,C48,656.23,601.04,C27,4067.22,4122.42,0,0
74,TRANSFER,187.95,C44,1531.69,1343.73,C20,2471.17,2659.12,0,0
74,CASH_IN,75.66,C5,851.37,775.72,C19,876.8,952.46,0,0
74,TRANSFER,134.55,C5,775.72,641.17,C37,102.0,236.54,0,0
74,TRANSFER,340.02,C27,4122.42,3782.4,C13,0.0,340.02,0,0
75,PAYMENT,67.83,C36,0.0,0.0,C7,287.94,355.76,0,0
75,CASH_OUT,313.66,C8,2310.65,1996.99,C39,656.54,970.2,0,0
75,CASH_IN,115.75,C45,272.05,156.3,C46,2264.86,2380.61,0,0
75,CASH_IN,166.74,C50,4890.74,4724.01,C1,278.3,445.03,0,0
75,CASH_OUT,173.53,C30,3520.09,3346.56,C48,601.04,774.57,0,0
75,DEBIT,232.38,C23,2479.49,2247.11,C44,1343.73,1576.11,0,0
75,CASH_IN,58.02,C20,2659.12,2601.1,C34,4283.88,4341.9,0,0
75,TRANSFER,247.26,C26,6270.27,6023.01,C50,4724.01,4971.27,0,0
75,PAYMENT,176.22,C37,236.54,60.32,C1,445.03,621.26,0,0
75,TRANSFER,313.48,C7,355.76,42.29,C24,18253.95,18567.43,0,0
75,PAYMENT,227.89,C19,952.46,724.57,C1,621.26,849.15,0,0
75,CASH_OUT,472.19,C8,1996.99,1524.8,C13,340.02,812.21,0,0
75,CASH_OUT,724.57,C19,724.57,0.0,C26,6023.01,6747.58,0,0
75,TRANSFER,28.03,C48,774.57,746.54,C46,2380.61,2408.64,0,0
75,CASH_OUT,18.71,C49,210.13,191.42,C38,6014.69,6033.4,0,0
75,CASH_OUT,364.08,C25,2337.78,1973.7,C47,3198.26,3562.34,0,0
75,CASH_OUT,365.26,C9,7774.02,7408.76,C19,0.0,365.26,0,0
75,PAYMENT,310.56,C28,2210.96,1900.4,C39,970.2,1280.75,0,0
75,TRANSFER,365.26,C19,365.26,0.0,C18,3616.65,3981.91,0,0
75,CASH_IN,9.56,C14,7172.45,7162.89,C16,2113.67,2123.22,0,0
76,CASH_IN,538.14,C26,6747.58,6209.44,C13,812.21,1350.35,0,0
76,PAYMENT,62.71,C47,3562.34,3499.63,C17,4746.56,4809.27,0,0
76,TRANSFER,72.53,C30,3346.56,3274.04,C5,641.17,713.7,0,0
76,PAYMENT,118.69,C46,2408.64,2289.95,C1,849.15,967.84,0,0
76,CASH_OUT,422.87,C6,422.87,0.0,C23,2247.11,2669.97,0,0
76,PAYMENT,189.91,C11,2597.52,2407.6,C3,408.32,598.23,0,0
76,CASH_OUT,30.86,C41,5364.97,5334.11,C8,1524.8,1555.66,0,0
76,TRANSFER,162.77,C22,6088.62,5925.84,C45,156.3,319.07,0,0
76,TRANSFER,378.29,C1,967.84,589.55,C30,3274.04,3652.32,0,0
76,PAYMENT,223.62,C12,3166.27,2942.65,C42,2309.0,2532.62,0,0
76,PAYMENT,104.88,C15,5543.84,5438.96,C50,4971.27,5076.15,0,0
76,CASH_IN,268.95,C24,18567.43,18298.47,C38,6033.4,6302.35,0,0
76,TRANSFER,47.35,C20,2601.1,2553.75,C3,598.23,645.58,0,0
76,TRANSFER,92.19,C13,1350.35,1258.16,C15,5438.96,5531.15,0,0
76,CASH_IN,200.97,C36,0.0,0.0,C13,1258.16,1459.12,0,0
76,CASH_OUT,92.3,C18,3981.91,3889.61,C28,1900.4,1992.7,0,0
76,PAYMENT,1265.56,C25,1973.7,708.14,C33,989.36,2254.92,0,0
76,CASH_OUT,177.06,C2,1417.24,1240.18,C38,6302.35,6479.41,0,0
76,TRANSFER,34.73,C44,1576.11,1541.39,C22,5925.84,5960.57,0,0
76,CASH_OUT,95.51,C44,1541.39,1445.87,C3,645.58,741.1,0,0
77,TRANSFER,1.25,C7,42.29,41.04,C2,1240.18,1241.43,0,0
77,PAYMENT,91.49,C23,2669.97,2578.48,C36,0.0,91.49,0,0
77,PAYMENT,69.16,C40,7653.2,7584.03,C15,5531.15,5600.31,0,0
77,TRANSFER,286.9,C1,589.55,302.65,C48,746.54,1033.44,0,0
77,PAYMENT,85.87,C36,91.49,5.63,C11,2407.6,2493.47,0,0
77,DEBIT,64.81,C34,4341.9,4277.09,C19,0.0,64.81,0,0
77,CASH_OUT,41.04,C7,41.04,0.0,C30,3652.32,3693.36,0,0
77,CASH_IN,278.29,C2,1241.43,963.14,C10,9103.48,9381.77,0,0
77,CASH_IN,434.65,C15,5600.31,5165.66,C47,3499.63,3934.28,0,0
77,CASH_OUT,546.12,C34,4277.09,3730.97,C19,64.81,610.93,0,0
77,PAYMENT,18.7,C1,302.65,283.95,C9,7408.76,7427.46,0,0
77,CASH_IN,290.23,C48,1033.44,743.21,C9,7427.46,7717.69,0,0
77,PAYMENT,386.33,C2,963.14,576.81,C47,3934.28,4320.61,0,0
77,TRANSFER,293.54,C18,3889.61,3596.07,C30,3693.36,3986.9,0,0
77,CASH_OUT,189.57,C38,6479.41,6289.84,C48,743.21,932.79,0,0
77,PAYMENT,265.62,C39,1280.75,1015.13,C49,191.42,457.04,0,0
77,DEBIT,74.1,C47,4320.61,4246.5,C50,5076.15,5150.26,0,0
77,CASH_OUT,177.46,C35,2225.28,2047.82,C9,7717.69,7895.15,0,0
77,CASH_OUT,483.02,C28,1992.7,1509.68,C8,1555.66,2038.68,0,0
77,PAYMENT,256.06,C46,2289.95,2033.88,C12,2942.65,3198.71,0,0
78,DEBIT,176.7,C27,3782.4,3605.7,C2,576.81,753.51,0,0
78,TRANSFER,191.73,C18,3596.07,3404.34,C42,2532.62,2724.35,0,0
78,PAYMENT,82.19,C13,1459.12,1376.93,C38,6289.84,6372.03,0,0
78,CASH_OUT,282.53,C26,6209.44,5926.91,C39,1015.13,1297.66,0,0
78,CASH_IN,1.05,C24,18298.47,18297.42,C13,1376.93,1377.98,0,0
78,CASH_IN,62.97,C22,5960.57,5897.6,C49,457.04,520.01,0,0
78,CASH_OUT,256.15,C24,18297.42,18041.28,C46,2033.88,2290.03,0,0
78,CASH_OUT,568.16,C16,2123.22,1555.06,C47,4246.5,4814.66,0,0
78,CASH_OUT,31.92,C7,0.0,0.0,C4,4441.87,4473.79,0,0
78,CASH_OUT,15.12,C8,2038.68,2023.55,C24,18041.28,18056.4,0,0
78,TRANSFER,464.96,C2,753.51,288.56,C5,713.7,1178.65,0,0
78,CASH_OUT,49.84,C5,1178.65,1128.81,C6,0.0,49.84,0,0
78,DEBIT,65.45,C21,4049.95,3984.5,C12,3198.71,3264.16,0,0
78,CASH_IN,73.13,C15,5165.66,5092.53,C21,3984.5,4057.63,0,0
78,CASH_IN,288.56,C2,288.56,0.0,C16,1555.06,1843.62,0,0
78,CASH_OUT,34.44,C18,3404.34,3369.9,C7,0.0,34.44,0,0
78,PAYMENT,108.83,C16,1843.62,1734.79,C36,5.63,114.46,0,0
78,TRANSFER,77.95,C34,3730.97,3653.02,C28,1509.68,1587.63,0,0
78,CASH_IN,114.17,C4,4473.79,4359.62,C40,7584.03,7698.21,0,0
78,TRANSFER,6855.19,C47,4814.66,0.0,C36,114.46,6969.65,1,0
79,CASH_OUT,140.4,C29,3927.38,3786.97,C33,2254.92,2395.33,0,0
79,TRANSFER,6598.62,C36,6969.65,371.03,C26,5926.91,12525.52,1,0
79,PAYMENT,151.59,C36,371.03,219.44,C43,844.14,995.73,0,0
79,CASH_OUT,205.76,C40,7698.21,7492.44,C13,1377.98,1583.75,0,0
79,DEBIT,151.73,C30,3986.9,3835.16,C32,5439.34,5591.08,0,0
79,CASH_OUT,80.75,C26,12525.52,12444.77,C30,3835.16,3915.91,0,0
79,PAYMENT,34.7,C23,2578.48,2543.78,C42,2724.35,2759.05,0,0
79,CASH_OUT,109.85,C24,18056.4,17946.55,C49,520.01,629.86,0,0
79,CASH_IN,85.05,C8,2023.55,1938.5,C9,7895.15,7980.2,0,0
79,PAYMENT,197.53,C25,708.14,510.61,C48,932.79,1130.32,0,0
79,TRANSFER,1096.74,C22,5897.6,4800.87,C11,2493.47,3590.21,0,0
79,TRANSFER,214.69,C30,3915.91,3701.22,C17,4809.27,5023.96,0,0
79,CASH_IN,160.41,C40,7492.44,7332.03,C6,49.84,210.26,0,0
79,PAYMENT,13.45,C43,995.73,982.28,C41,5334.11,5347.56,0,0
79,CASH_IN,1151.14,C38,6372.03,5220.88,C5,1128.81,2279.96,0,0
79,CASH_OUT,177.06,C30,3701.22,3524.16,C46,2290.03,2467.09,0,0
79,TRANSFER,184.13,C45,319.07,134.95,C38,5220.88,5405.01,0,0
79,CASH_IN,159.35,C26,12444.77,12285.43,C34,3653.02,3812.37,0,0
79,PAYMENT,210.26,C6,210.26,0.0,C8,1938.5,2148.76,0,0
79,CASH_OUT,127.37,C6,0.0,0.0,C18,3369.9,3497.27,0,0
80,PAYMENT,9.55,C38,5405.01,5395.46,C2,0.0,9.55,0,0
80,PAYMENT,12.11,C24,17946.55,17934.43,C10,9381.77,9393.88,0,0
80,CASH_OUT,48.91,C23,2543.78,2494.87,C11,3590.21,3639.12,0,0
80,DEBIT,103.21,C42,2759.05,2655.84,C17,5023.96,5127.16,0,0
80,PAYMENT,8.19,C8,2148.76,2140.57,C20,2553.75,2561.93,0,0
80,CASH_OUT,205.15,C50,5150.26,4945.11,C39,1297.66,1502.81,0,0
80,DEBIT,295.63,C39,1502.81,1207.18,C48,1130.32,1425.94,0,0
80,PAYMENT,39.82,C49,629.86,590.04,C17,5127.16,5166.99,0,0
80,PAYMENT,45.88,C38,5395.46,5349.57,C21,4057.63,4103.51,0,0
80,PAYMENT,63.98,C11,3639.12,3575.14,C19,610.93,674.91,0,0
80,CASH_OUT,73.09,C11,3575.14,3502.06,C9,7980.2,8053.29,0,0
80,TRANSFER,108.05,C42,2655.84,2547.8,C28,1587.63,1695.68,0,0
80,CASH_OUT,338.91,C20,2561.93,2223.02,C47,0.0,338.91,0,0
80,CASH_IN,156.59,C42,2547.8,2391.21,C49,590.04,746.63,0,0
80,TRANSFER,124.15,C44,1445.87,1321.72,C4,4359.62,4483.77,0,0
80,CASH_OUT,11.11,C35,2047.82,2036.71,C45,134.95,146.06,0,0
80,CASH_IN,130.56,C19,674.91,544.35,C29,3786.97,3917.53,0,0
80,DEBIT,189.89,C12,3264.16,3074.27,C20,2223.02,2412.91,0,0
80,CASH_OUT,85.18,C44,1321.72,1236.54,C13,1583.75,1668.93,0,0
80,CASH_OUT,7.49,C33,2395.33,2387.83,C50,4945.11,4952.6,0,0
81,PAYMENT,9.55,C2,9.55,0.0,C44,1236.54,1246.1,0,0
81,CASH_OUT,195.36,C3,741.1,545.74,C25,510.61,705.97,0,0
81,PAYMENT,28.23,C46,2467.09,2438.86,C22,4800.87,4829.1,0,0
81,CASH_OUT,90.94,C3,545.74,454.79,C8,2140.57,2231.52,0,0
81,DEBIT,766.72,C29,3917.53,3150.81,C12,3074.27,3840.99,0,0
81,CASH_OUT,72.07,C17,5166.99,5094.91,C27,3605.7,3677.77,0,0
81,CASH_OUT,454.86,C41,5347.56,4892.7,C33,2387.83,2842.7,0,0
81,CASH_OUT,42.1,C17,5094.91,5052.81,C20,2412.91,2455.01,0,0
81,TRANSFER,119.84,C49,746.63,626.79,C45,146.06,265.89,0,0
81,CASH_OUT,100.18,C26,12285.43,12185.25,C21,4103.51,4203.69,0,0
81,PAYMENT,60.93,C19,544.35,483.42,C1,283.95,344.88,0,0
81,CASH_OUT,80.73,C20,2455.01,2374.29,C47,338.91,419.64,0,0
81,PAYMENT,3.02,C45,265.89,262.87,C49,626.79,629.82,0,0
81,CASH_IN,309.32,C16,1734.79,1425.47,C44,1246.1,1555.42,0,0
81,CASH_IN,2.43,C48,1425.94,1423.52,C49,629.82,632.24,0,0
81,CASH_OUT,239.72,C1,344.88,105.16,C12,3840.99,4080.7,0,0
81,PAYMENT,152.93,C22,4829.1,4676.16,C23,2494.87,2647.8,0,0
81,PAYMENT,499.34,C40,7332.03,6832.69,C27,3677.77,4177.12,0,0
81,PAYMENT,4.33,C15,5092.53,5088.21,C32,5591.08,5595.41,0,0
81,CASH_IN,130.25,C14,7162.89,7032.64,C46,2438.86,2569.11,0,0
82,CASH_OUT,152.62,C6,0.0,0.0,C38,5349.57,5502.19,0,0
82,PAYMENT,196.89,C11,3502.06,3305.16,C15,5088.21,5285.1,0,0
82,CASH_IN,215.1,C28,1695.68,1480.58,C33,2842.7,3057.8,0,0
82,TRANSFER,58.02,C32,5595.41,5537.39,C25,705.97,763.99,0,0
82,CASH_OUT,92.88,C30,3524.16,3431.28,C15,5285.1,5377.98,0,0
82,PAYMENT,30.71,C22,4676.16,4645.45,C41,4892.7,4923.41,0,0
82,DEBIT,46.63,C40,6832.69,6786.06,C6,0.0,46.63,0,0
82,PAYMENT,123.92,C23,2647.8,2523.88,C22,4645.45,4769.38,0,0
82,PAYMENT,196.53,C20,2374.29,2177.75,C3,454.79,651.33,0,0
82,DEBIT,81.5,C3,651.33,569.82,C21,4203.69,4285.2,0,0
82,CASH_OUT,314.17,C41,4923.41,4609.24,C19,483.42,797.59,0,0
82,CASH_OUT,177.69,C49,632.24,454.55,C39,1207.18,1384.88,0,0
82,CASH_IN,68.56,C22,4769.38,4700.82,C41,4609.24,4677.8,0,0
82,PAYMENT,84.13,C46,2569.11,2484.99,C35,2036.71,2120.84,0,0
82,CASH_IN,80.51,C38,5502.19,5421.68,C48,1423.52,1504.03,0,0
82,PAYMENT,1.18,C5,2279.96,2278.78,C18,3497.27,3498.45,0,0
82,CASH_IN,188.29,C34,3812.37,3624.08,C41,4677.8,4866.08,0,0
82,CASH_IN,102.38,C13,1668.93,1566.55,C25,763.99,866.37,0,0
82,DEBIT,227.57,C9,8053.29,7825.72,C20,2177.75,2405.32,0,0
82,CASH_IN,161.31,C38,5421.68,5260.38,C41,4866.08,5027.39,0,0
83,TRANSFER,422.47,C49,454.55,32.08,C1,105.16,527.63,0,0
83,PAYMENT,385.27,C44,1555.42,1170.14,C21,4285.2,4670.47,0,0
83,CASH_IN,69.21,C15,5377.98,5308.78,C37,60.32,129.53,0,0
83,CASH_OUT,90.68,C16,1425.47,1334.78,C29,3150.81,3241.49,0,0
83,PAYMENT,219.44,C36,219.44,0.0,C17,5052.81,5272.25,0,0
83,CASH_IN,87.39,C16,1334.78,1247.39,C6,46.63,134.02,0,0
